date,department_id,department_name,priority,tickets_created,tickets_closed,sla_breached_tickets,sla_breach_rate,avg_first_response_hours,avg_resolution_hours,avg_satisfaction_score
2026-04-04,dep_02,billing support,medium,2,2,0,0.00,9.61,20.90,4.55
2026-04-04,dep_03,customer success,critical,1,1,1,1.00,1.37,6.71,3.10
2026-04-04,dep_03,customer success,high,1,0,1,1.00,3.13,1380.25,0.00
2026-04-04,dep_03,customer success,medium,3,3,0,0.00,8.41,21.05,4.40
2026-04-04,dep_05,platform operations,high,1,1,1,1.00,6.06,64.21,2.40
2026-04-04,dep_05,platform operations,low,1,1,1,1.00,44.09,122.30,3.90
2026-04-04,dep_05,platform operations,medium,2,2,2,1.00,13.72,108.25,3.15
2026-04-05,dep_01,technical support,high,1,1,0,0.00,2.83,12.95,4.00
2026-04-05,dep_01,technical support,low,4,4,1,0.25,16.24,54.27,4.33
2026-04-05,dep_01,technical support,medium,2,1,1,0.50,13.32,684.52,4.80
2026-04-05,dep_02,billing support,high,2,2,0,0.00,3.69,8.98,4.95
2026-04-05,dep_02,billing support,low,4,4,1,0.25,25.50,50.90,4.47
2026-04-05,dep_03,customer success,high,2,2,1,0.50,5.02,20.72,3.80
2026-04-05,dep_03,customer success,low,2,2,0,0.00,30.03,30.53,4.55
2026-04-05,dep_03,customer success,medium,3,3,0,0.00,14.88,23.85,4.30
2026-04-05,dep_05,platform operations,low,2,2,1,0.50,58.06,92.87,4.35
2026-04-06,dep_01,technical support,high,2,2,1,0.50,3.88,12.09,4.15
2026-04-06,dep_01,technical support,low,3,3,0,0.00,40.06,58.59,4.30
2026-04-06,dep_01,technical support,medium,2,2,0,0.00,12.48,13.20,4.80
2026-04-06,dep_02,billing support,critical,1,1,1,1.00,1.14,8.89,3.20
2026-04-06,dep_02,billing support,high,1,1,0,0.00,2.38,13.98,4.40
2026-04-06,dep_02,billing support,low,7,7,0,0.00,27.54,37.04,4.44
2026-04-06,dep_02,billing support,medium,4,3,1,0.25,9.82,346.09,4.60
2026-04-06,dep_03,customer success,critical,1,1,0,0.00,0.52,4.09,4.20
2026-04-06,dep_03,customer success,low,4,4,0,0.00,21.02,36.53,4.62
2026-04-06,dep_03,customer success,medium,4,4,1,0.25,25.11,50.80,4.08
2026-04-06,dep_04,trust and safety,high,1,1,1,1.00,3.40,41.29,3.50
2026-04-06,dep_05,platform operations,high,2,2,1,0.50,3.24,22.01,3.70
2026-04-06,dep_05,platform operations,low,1,1,1,1.00,39.63,118.74,3.50
2026-04-06,dep_05,platform operations,medium,2,1,1,0.50,15.31,684.00,4.50
2026-04-07,dep_01,technical support,critical,1,1,0,0.00,0.97,2.12,4.30
2026-04-07,dep_01,technical support,high,2,2,1,0.50,4.05,13.14,3.75
2026-04-07,dep_01,technical support,low,2,2,0,0.00,29.06,41.88,4.45
2026-04-07,dep_01,technical support,medium,7,6,3,0.43,16.70,219.04,4.17
2026-04-07,dep_02,billing support,critical,1,1,0,0.00,1.01,6.64,5.00
2026-04-07,dep_02,billing support,high,4,4,2,0.50,4.17,20.10,3.80
2026-04-07,dep_02,billing support,low,4,4,0,0.00,31.59,37.16,4.70
2026-04-07,dep_02,billing support,medium,2,1,2,1.00,8.09,677.35,4.50
2026-04-07,dep_03,customer success,high,1,1,0,0.00,2.40,3.73,4.60
2026-04-07,dep_03,customer success,low,3,3,0,0.00,38.17,40.79,4.67
2026-04-07,dep_03,customer success,medium,5,5,0,0.00,14.93,28.55,4.64
2026-04-07,dep_04,trust and safety,medium,1,1,1,1.00,10.84,100.64,3.60
2026-04-07,dep_05,platform operations,low,3,3,0,0.00,33.82,50.45,4.90
2026-04-07,dep_05,platform operations,medium,3,3,1,0.33,19.16,46.07,4.37
2026-04-08,dep_01,technical support,critical,1,1,1,1.00,2.07,17.32,2.90
2026-04-08,dep_01,technical support,high,5,5,4,0.80,4.66,53.04,3.02
2026-04-08,dep_01,technical support,low,1,1,0,0.00,32.66,39.98,4.80
2026-04-08,dep_01,technical support,medium,5,5,1,0.20,7.35,33.97,4.32
2026-04-08,dep_02,billing support,high,1,0,1,1.00,6.68,1285.80,0.00
2026-04-08,dep_02,billing support,low,3,3,0,0.00,15.87,32.77,4.07
2026-04-08,dep_02,billing support,medium,3,3,0,0.00,12.23,27.07,4.87
2026-04-08,dep_03,customer success,high,2,2,0,0.00,5.49,13.77,4.20
2026-04-08,dep_03,customer success,low,1,1,0,0.00,21.31,43.31,4.40
2026-04-08,dep_03,customer success,medium,4,4,1,0.25,11.54,31.73,4.25
2026-04-08,dep_05,platform operations,critical,1,1,1,1.00,1.20,10.46,2.50
2026-04-08,dep_05,platform operations,high,1,1,1,1.00,5.37,37.25,3.00
2026-04-08,dep_05,platform operations,low,1,1,1,1.00,19.15,96.50,3.50
2026-04-08,dep_05,platform operations,medium,1,1,1,1.00,13.32,49.61,3.70
2026-04-09,dep_01,technical support,high,2,2,1,0.50,3.54,17.93,4.10
2026-04-09,dep_01,technical support,low,4,4,0,0.00,25.95,41.88,4.53
2026-04-09,dep_01,technical support,medium,4,4,2,0.50,17.01,40.44,4.03
2026-04-09,dep_02,billing support,critical,1,1,0,0.00,1.18,4.34,4.90
2026-04-09,dep_02,billing support,high,1,1,0,0.00,3.66,10.25,5.00
2026-04-09,dep_02,billing support,low,2,2,0,0.00,33.27,42.76,4.75
2026-04-09,dep_02,billing support,medium,5,5,1,0.20,10.24,24.56,4.54
2026-04-09,dep_03,customer success,low,2,2,0,0.00,21.84,28.92,5.00
2026-04-09,dep_03,customer success,medium,5,5,1,0.20,21.95,34.52,4.66
2026-04-09,dep_04,trust and safety,high,2,2,2,1.00,7.06,27.93,3.30
2026-04-09,dep_05,platform operations,critical,1,1,1,1.00,3.59,25.35,2.30
2026-04-09,dep_05,platform operations,high,2,2,2,1.00,4.66,29.92,2.70
2026-04-09,dep_05,platform operations,low,2,2,2,1.00,80.65,81.15,4.05
2026-04-09,dep_05,platform operations,medium,1,1,0,0.00,16.12,41.21,4.30
2026-04-10,dep_01,technical support,low,5,5,0,0.00,28.75,38.60,4.76
2026-04-10,dep_01,technical support,medium,4,4,0,0.00,17.82,32.10,4.83
2026-04-10,dep_02,billing support,critical,1,1,0,0.00,0.80,4.52,4.80
2026-04-10,dep_02,billing support,high,3,3,1,0.33,3.81,10.74,4.23
2026-04-10,dep_02,billing support,low,1,1,0,0.00,30.24,36.97,5.00
2026-04-10,dep_02,billing support,medium,3,3,0,0.00,9.70,14.98,4.83
2026-04-10,dep_03,customer success,critical,1,1,0,0.00,1.18,2.55,5.00
2026-04-10,dep_03,customer success,high,1,1,1,1.00,2.93,17.82,3.10
2026-04-10,dep_03,customer success,low,3,3,0,0.00,21.57,29.87,4.73
2026-04-10,dep_03,customer success,medium,4,4,1,0.25,13.49,39.75,4.12
2026-04-10,dep_04,trust and safety,medium,2,2,2,1.00,38.88,91.42,3.40
2026-04-10,dep_05,platform operations,high,5,5,3,0.60,6.49,31.32,3.52
2026-04-10,dep_05,platform operations,medium,1,1,1,1.00,44.96,66.88,3.30
2026-04-11,dep_01,technical support,critical,1,1,1,1.00,2.42,27.99,2.10
2026-04-11,dep_01,technical support,high,1,1,0,0.00,2.39,9.20,4.00
2026-04-11,dep_01,technical support,low,2,2,0,0.00,25.54,34.26,4.15
2026-04-11,dep_01,technical support,medium,3,3,0,0.00,14.39,29.94,4.73
2026-04-11,dep_02,billing support,critical,1,1,0,0.00,1.08,1.89,4.70
2026-04-11,dep_02,billing support,high,2,2,1,0.50,9.44,11.41,3.75
2026-04-11,dep_02,billing support,medium,4,4,2,0.50,18.78,58.58,4.03
2026-04-11,dep_03,customer success,low,1,1,0,0.00,8.31,36.98,4.90
2026-04-11,dep_03,customer success,medium,1,1,0,0.00,18.26,18.76,4.90
2026-04-12,dep_01,technical support,high,1,1,0,0.00,3.11,11.16,4.70
2026-04-12,dep_01,technical support,low,1,1,0,0.00,19.86,20.36,5.00
2026-04-12,dep_01,technical support,medium,1,1,0,0.00,20.43,20.93,4.80
2026-04-12,dep_02,billing support,low,1,1,0,0.00,6.74,14.29,5.00
2026-04-12,dep_02,billing support,medium,1,1,0,0.00,12.70,15.61,4.50
2026-04-12,dep_03,customer success,high,2,2,0,0.00,4.67,5.22,4.90
2026-04-12,dep_03,customer success,low,2,2,0,0.00,37.41,47.91,4.40
2026-04-12,dep_04,trust and safety,medium,1,1,1,1.00,14.38,70.74,3.90
2026-04-12,dep_05,platform operations,high,1,1,0,0.00,3.30,7.84,4.10
2026-04-12,dep_05,platform operations,medium,2,2,1,0.50,15.17,36.17,4.20
2026-04-13,dep_01,technical support,critical,1,1,0,0.00,0.98,5.88,4.60
2026-04-13,dep_01,technical support,high,1,1,0,0.00,4.48,16.70,3.50
2026-04-13,dep_01,technical support,low,6,6,0,0.00,27.33,36.68,4.80
2026-04-13,dep_01,technical support,medium,4,4,1,0.25,13.91,36.57,4.53
2026-04-13,dep_02,billing support,critical,1,1,0,0.00,1.40,7.38,5.00
2026-04-13,dep_02,billing support,high,1,1,1,1.00,6.68,27.58,2.80
2026-04-13,dep_02,billing support,low,2,2,0,0.00,29.81,33.69,4.85
2026-04-13,dep_02,billing support,medium,7,7,0,0.00,11.19,27.88,4.74
2026-04-13,dep_03,customer success,high,1,1,0,0.00,7.51,18.38,4.40
2026-04-13,dep_03,customer success,low,3,3,0,0.00,41.24,69.22,4.87
2026-04-13,dep_03,customer success,medium,8,8,1,0.12,10.73,31.82,4.47
2026-04-13,dep_04,trust and safety,high,1,1,0,0.00,12.02,14.62,4.50
2026-04-13,dep_04,trust and safety,low,1,1,1,1.00,32.78,118.33,3.40
2026-04-13,dep_04,trust and safety,medium,1,1,0,0.00,29.27,41.77,4.40
2026-04-13,dep_05,platform operations,critical,1,1,1,1.00,2.95,10.42,2.70
2026-04-13,dep_05,platform operations,low,1,1,0,0.00,21.64,73.34,4.50
2026-04-13,dep_05,platform operations,medium,1,1,0,0.00,22.76,26.96,4.80
2026-04-14,dep_01,technical support,critical,1,1,0,0.00,0.66,2.80,4.60
2026-04-14,dep_01,technical support,high,2,2,2,1.00,4.25,33.45,2.75
2026-04-14,dep_01,technical support,low,2,2,2,1.00,16.36,97.58,3.65
2026-04-14,dep_01,technical support,medium,3,3,1,0.33,15.24,55.50,4.17
2026-04-14,dep_02,billing support,critical,2,1,2,1.00,1.17,573.89,3.20
2026-04-14,dep_02,billing support,high,2,2,0,0.00,4.31,10.70,4.85
2026-04-14,dep_02,billing support,low,1,1,0,0.00,14.75,54.09,4.40
2026-04-14,dep_02,billing support,medium,2,2,0,0.00,13.36,39.76,4.25
2026-04-14,dep_03,customer success,critical,1,1,0,0.00,0.94,4.30,4.20
2026-04-14,dep_03,customer success,high,2,2,0,0.00,3.02,13.75,4.65
2026-04-14,dep_03,customer success,low,3,3,1,0.33,18.95,57.73,4.60
2026-04-14,dep_03,customer success,medium,1,1,0,0.00,18.06,32.81,4.20
2026-04-14,dep_04,trust and safety,high,1,1,1,1.00,12.41,24.55,3.00
2026-04-14,dep_04,trust and safety,low,1,1,0,0.00,37.97,39.89,4.90
2026-04-14,dep_05,platform operations,low,2,2,0,0.00,23.56,29.95,4.65
2026-04-14,dep_05,platform operations,medium,4,4,3,0.75,23.62,68.03,3.52
2026-04-15,dep_01,technical support,critical,3,2,1,0.33,1.23,376.38,4.50
2026-04-15,dep_01,technical support,high,3,3,2,0.67,5.19,28.13,3.53
2026-04-15,dep_01,technical support,low,1,1,0,0.00,39.80,40.30,4.60
2026-04-15,dep_01,technical support,medium,6,6,0,0.00,11.73,18.07,4.68
2026-04-15,dep_02,billing support,high,4,4,0,0.00,4.39,10.50,4.58
2026-04-15,dep_02,billing support,low,3,3,0,0.00,17.49,42.51,4.53
2026-04-15,dep_02,billing support,medium,3,3,1,0.33,8.93,52.28,3.93
2026-04-15,dep_03,customer success,medium,3,3,0,0.00,14.70,20.63,4.83
2026-04-15,dep_04,trust and safety,medium,1,1,1,1.00,6.35,58.36,3.90
2026-04-15,dep_05,platform operations,critical,2,2,1,0.50,1.71,10.66,3.85
2026-04-15,dep_05,platform operations,low,1,1,0,0.00,18.64,19.14,5.00
2026-04-15,dep_05,platform operations,medium,1,1,1,1.00,18.94,44.84,3.70
2026-04-16,dep_01,technical support,high,3,3,2,0.67,3.71,34.24,3.50
2026-04-16,dep_01,technical support,low,4,4,0,0.00,26.29,49.33,4.45
2026-04-16,dep_01,technical support,medium,6,6,0,0.00,17.66,26.05,4.78
2026-04-16,dep_02,billing support,critical,1,1,1,1.00,0.97,13.11,2.90
2026-04-16,dep_02,billing support,high,1,1,0,0.00,4.94,6.45,4.70
2026-04-16,dep_02,billing support,medium,2,2,0,0.00,9.18,12.36,4.70
2026-04-16,dep_03,customer success,critical,1,1,0,0.00,0.94,4.76,4.50
2026-04-16,dep_03,customer success,high,1,1,0,0.00,7.00,14.05,4.10
2026-04-16,dep_03,customer success,low,2,2,0,0.00,36.55,52.27,4.90
2026-04-16,dep_03,customer success,medium,3,3,0,0.00,12.40,26.95,4.63
2026-04-16,dep_04,trust and safety,high,1,1,0,0.00,3.33,5.72,4.60
2026-04-16,dep_05,platform operations,high,3,3,1,0.33,4.36,18.80,3.50
2026-04-16,dep_05,platform operations,low,1,1,0,0.00,28.09,124.56,4.30
2026-04-16,dep_05,platform operations,medium,1,1,1,1.00,42.02,61.62,3.90
2026-04-17,dep_01,technical support,critical,1,1,1,1.00,0.62,10.71,3.60
2026-04-17,dep_01,technical support,high,1,1,0,0.00,4.74,10.46,4.60
2026-04-17,dep_01,technical support,low,2,2,0,0.00,20.52,21.02,4.75
2026-04-17,dep_01,technical support,medium,2,2,0,0.00,13.48,21.67,4.70
2026-04-17,dep_02,billing support,critical,1,1,0,0.00,0.69,5.13,4.80
2026-04-17,dep_02,billing support,high,1,1,1,1.00,6.61,25.15,2.30
2026-04-17,dep_02,billing support,low,1,1,0,0.00,12.48,12.98,5.00
2026-04-17,dep_02,billing support,medium,2,2,0,0.00,14.38,32.62,4.85
2026-04-17,dep_03,customer success,critical,1,1,0,0.00,1.52,5.86,4.40
2026-04-17,dep_03,customer success,high,2,2,1,0.50,5.37,12.60,3.50
2026-04-17,dep_03,customer success,low,1,1,0,0.00,40.50,41.00,5.00
2026-04-17,dep_03,customer success,medium,5,5,0,0.00,17.19,22.73,4.66
2026-04-17,dep_04,trust and safety,critical,1,1,1,1.00,2.05,11.94,3.50
2026-04-17,dep_04,trust and safety,low,1,1,0,0.00,42.07,55.91,4.90
2026-04-17,dep_04,trust and safety,medium,1,1,1,1.00,32.34,85.66,3.50
2026-04-17,dep_05,platform operations,high,1,1,1,1.00,3.06,20.50,2.70
2026-04-17,dep_05,platform operations,low,1,1,1,1.00,14.90,113.95,3.80
2026-04-17,dep_05,platform operations,medium,3,3,1,0.33,17.06,41.03,4.13
2026-04-18,dep_01,technical support,low,1,1,1,1.00,19.48,110.02,3.60
2026-04-18,dep_01,technical support,medium,2,2,1,0.50,12.29,55.95,4.15
2026-04-18,dep_02,billing support,high,1,1,0,0.00,7.23,16.24,4.20
2026-04-18,dep_03,customer success,critical,1,1,0,0.00,0.37,4.42,4.40
2026-04-18,dep_03,customer success,high,3,3,0,0.00,5.11,9.52,4.50
2026-04-18,dep_03,customer success,low,1,1,0,0.00,40.54,41.04,5.00
2026-04-18,dep_03,customer success,medium,2,2,0,0.00,15.65,17.09,4.90
2026-04-18,dep_04,trust and safety,critical,1,1,1,1.00,1.43,17.62,3.00
2026-04-18,dep_04,trust and safety,high,2,2,2,1.00,4.17,23.86,3.55
2026-04-18,dep_05,platform operations,medium,1,1,1,1.00,9.13,52.27,3.30
2026-04-19,dep_01,technical support,critical,1,1,0,0.00,0.69,3.11,4.70
2026-04-19,dep_01,technical support,high,1,1,1,1.00,3.04,34.39,3.20
2026-04-19,dep_01,technical support,low,1,1,0,0.00,27.74,28.24,4.90
2026-04-19,dep_01,technical support,medium,2,2,0,0.00,7.21,24.82,4.65
2026-04-19,dep_02,billing support,high,1,1,0,0.00,4.46,11.01,4.50
2026-04-19,dep_02,billing support,low,3,3,0,0.00,16.76,40.87,4.73
2026-04-19,dep_02,billing support,medium,2,2,0,0.00,15.39,22.20,4.25
2026-04-19,dep_03,customer success,medium,2,2,0,0.00,9.94,20.62,4.35
2026-04-19,dep_05,platform operations,critical,1,1,1,1.00,0.68,15.34,3.80
2026-04-19,dep_05,platform operations,high,1,1,1,1.00,5.85,52.60,2.70
2026-04-19,dep_05,platform operations,low,1,1,0,0.00,92.54,93.04,4.20
2026-04-20,dep_01,technical support,critical,1,1,1,1.00,1.49,30.96,2.30
2026-04-20,dep_01,technical support,high,2,2,1,0.50,14.77,24.09,4.00
2026-04-20,dep_01,technical support,low,2,2,0,0.00,17.50,52.43,4.40
2026-04-20,dep_01,technical support,medium,6,6,0,0.00,10.20,26.82,4.77
2026-04-20,dep_02,billing support,critical,1,1,0,0.00,1.96,4.64,5.00
2026-04-20,dep_02,billing support,high,4,4,1,0.25,4.95,16.02,4.38
2026-04-20,dep_02,billing support,low,3,3,0,0.00,33.92,41.33,4.73
2026-04-20,dep_02,billing support,medium,7,7,1,0.14,14.25,22.99,4.41
2026-04-20,dep_03,customer success,critical,2,2,2,1.00,1.28,17.15,3.20
2026-04-20,dep_03,customer success,high,2,2,0,0.00,4.19,13.98,4.70
2026-04-20,dep_03,customer success,low,3,3,0,0.00,41.69,61.18,4.50
2026-04-20,dep_03,customer success,medium,4,4,1,0.25,14.90,53.41,3.95
2026-04-20,dep_05,platform operations,high,1,1,1,1.00,4.57,51.07,3.00
2026-04-20,dep_05,platform operations,low,2,2,2,1.00,48.32,160.65,3.35
2026-04-21,dep_01,technical support,critical,2,2,2,1.00,2.23,16.29,2.90
2026-04-21,dep_01,technical support,high,8,8,5,0.62,6.65,29.15,3.25
2026-04-21,dep_01,technical support,low,4,3,2,0.50,41.30,335.94,3.97
2026-04-21,dep_01,technical support,medium,14,14,6,0.43,21.11,45.55,4.09
2026-04-21,dep_02,billing support,low,2,2,1,0.50,55.31,81.86,4.50
2026-04-21,dep_02,billing support,medium,2,2,1,0.50,20.99,49.15,4.30
2026-04-21,dep_03,customer success,low,4,4,1,0.25,32.55,57.77,4.28
2026-04-21,dep_03,customer success,medium,3,3,0,0.00,15.00,24.22,4.77
2026-04-21,dep_04,trust and safety,high,2,2,2,1.00,9.99,38.00,3.10
2026-04-21,dep_04,trust and safety,low,3,3,2,0.67,33.87,141.36,3.60
2026-04-21,dep_04,trust and safety,medium,3,3,1,0.33,34.39,81.66,3.90
2026-04-21,dep_05,platform operations,critical,1,1,1,1.00,1.95,18.13,2.80
2026-04-21,dep_05,platform operations,high,1,1,1,1.00,7.30,40.95,2.30
2026-04-21,dep_05,platform operations,low,3,3,3,1.00,37.27,175.69,3.27
2026-04-21,dep_05,platform operations,medium,9,9,6,0.67,24.33,63.53,3.86
2026-04-22,dep_01,technical support,critical,2,2,1,0.50,1.25,12.86,3.90
2026-04-22,dep_01,technical support,high,1,1,0,0.00,5.09,9.60,4.60
2026-04-22,dep_01,technical support,low,2,2,0,0.00,23.61,43.53,4.95
2026-04-22,dep_01,technical support,medium,6,4,3,0.50,21.02,342.58,4.28
2026-04-22,dep_02,billing support,critical,2,2,2,1.00,1.20,15.86,3.00
2026-04-22,dep_02,billing support,low,4,4,0,0.00,14.40,25.88,4.62
2026-04-22,dep_02,billing support,medium,6,6,0,0.00,10.48,25.98,4.55
2026-04-22,dep_03,customer success,critical,1,1,1,1.00,0.49,10.16,3.00
2026-04-22,dep_03,customer success,low,2,2,0,0.00,18.98,28.35,4.90
2026-04-22,dep_03,customer success,medium,3,3,0,0.00,8.92,28.78,4.53
2026-04-22,dep_05,platform operations,high,1,1,1,1.00,5.28,42.34,3.00
2026-04-22,dep_05,platform operations,low,1,1,0,0.00,19.33,57.05,4.40
2026-04-22,dep_05,platform operations,medium,3,3,1,0.33,14.91,53.77,4.07
2026-04-23,dep_01,technical support,critical,1,1,0,0.00,0.43,4.55,4.40
2026-04-23,dep_01,technical support,high,1,1,1,1.00,3.08,29.23,3.80
2026-04-23,dep_01,technical support,low,1,1,0,0.00,18.62,22.27,5.00
2026-04-23,dep_01,technical support,medium,4,3,2,0.50,10.39,259.35,4.13
2026-04-23,dep_02,billing support,high,3,3,1,0.33,4.30,23.47,4.00
2026-04-23,dep_02,billing support,low,2,2,0,0.00,42.27,64.25,4.75
2026-04-23,dep_02,billing support,medium,6,5,2,0.33,13.12,182.80,4.40
2026-04-23,dep_03,customer success,critical,1,1,0,0.00,1.20,4.36,4.20
2026-04-23,dep_03,customer success,high,4,4,1,0.25,3.69,13.70,4.30
2026-04-23,dep_03,customer success,low,1,0,1,1.00,69.54,923.55,0.00
2026-04-23,dep_03,customer success,medium,5,5,4,0.80,11.46,61.68,3.68
2026-04-23,dep_04,trust and safety,high,1,1,1,1.00,8.85,18.33,3.10
2026-04-23,dep_05,platform operations,medium,5,5,5,1.00,20.20,105.58,3.12
2026-04-24,dep_01,technical support,high,2,2,0,0.00,4.76,13.03,4.50
2026-04-24,dep_01,technical support,low,2,2,0,0.00,22.12,52.99,4.90
2026-04-24,dep_01,technical support,medium,5,5,0,0.00,19.38,23.22,4.70
2026-04-24,dep_02,billing support,high,4,3,1,0.25,3.39,231.34,4.40
2026-04-24,dep_02,billing support,low,1,1,0,0.00,15.68,81.54,5.00
2026-04-24,dep_02,billing support,medium,3,2,1,0.33,11.51,313.44,4.50
2026-04-24,dep_03,customer success,high,1,1,1,1.00,8.32,25.25,3.40
2026-04-24,dep_03,customer success,medium,3,3,0,0.00,11.61,33.61,4.73
2026-04-24,dep_05,platform operations,high,1,1,1,1.00,7.12,27.30,3.20
2026-04-24,dep_05,platform operations,low,1,1,0,0.00,37.85,38.35,4.70
2026-04-24,dep_05,platform operations,medium,2,2,2,1.00,22.15,96.67,3.35
2026-04-25,dep_01,technical support,low,2,2,0,0.00,31.13,55.00,4.80
2026-04-25,dep_01,technical support,medium,2,2,0,0.00,12.07,12.89,4.65
2026-04-25,dep_02,billing support,critical,1,1,0,0.00,0.71,7.06,5.00
2026-04-25,dep_02,billing support,medium,2,2,0,0.00,13.71,32.38,4.70
2026-04-25,dep_03,customer success,critical,1,1,1,1.00,0.47,10.47,3.50
2026-04-25,dep_03,customer success,medium,4,4,0,0.00,21.91,28.47,4.17
2026-04-25,dep_05,platform operations,low,1,1,0,0.00,32.45,112.47,4.50
2026-04-25,dep_05,platform operations,medium,2,2,2,1.00,17.08,65.76,3.55
2026-04-26,dep_01,technical support,low,3,3,0,0.00,18.71,49.78,4.97
2026-04-26,dep_01,technical support,medium,3,3,2,0.67,11.55,47.82,3.80
2026-04-26,dep_02,billing support,low,1,1,0,0.00,17.35,20.87,5.00
2026-04-26,dep_02,billing support,medium,2,2,0,0.00,12.57,25.64,4.20
2026-04-26,dep_03,customer success,high,2,2,0,0.00,7.22,8.69,4.65
2026-04-26,dep_03,customer success,low,1,1,0,0.00,23.57,25.95,4.60
2026-04-26,dep_03,customer success,medium,3,3,0,0.00,12.34,24.33,4.47
2026-04-26,dep_05,platform operations,critical,1,1,1,1.00,3.17,16.71,3.40
2026-04-26,dep_05,platform operations,high,1,1,1,1.00,3.76,31.61,3.50
2026-04-26,dep_05,platform operations,medium,1,1,0,0.00,16.93,17.43,4.80
2026-04-27,dep_01,technical support,high,2,1,1,0.50,4.35,421.51,4.00
2026-04-27,dep_01,technical support,low,3,3,0,0.00,22.43,32.55,4.73
2026-04-27,dep_01,technical support,medium,10,10,2,0.20,14.59,25.38,4.43
2026-04-27,dep_02,billing support,critical,1,1,1,1.00,0.82,8.48,3.00
2026-04-27,dep_02,billing support,high,2,2,0,0.00,2.71,12.34,4.35
2026-04-27,dep_02,billing support,low,2,2,0,0.00,21.53,44.31,4.75
2026-04-27,dep_02,billing support,medium,4,4,1,0.25,12.96,33.55,4.12
2026-04-27,dep_03,customer success,critical,1,1,1,1.00,0.98,9.09,3.70
2026-04-27,dep_03,customer success,high,2,2,0,0.00,3.97,9.93,4.65
2026-04-27,dep_03,customer success,low,1,1,0,0.00,66.08,66.58,4.90
2026-04-27,dep_03,customer success,medium,2,2,0,0.00,7.53,35.23,4.70
2026-04-27,dep_04,trust and safety,medium,2,2,1,0.50,15.92,43.21,3.90
2026-04-27,dep_05,platform operations,low,2,2,0,0.00,13.41,63.42,4.65
2026-04-27,dep_05,platform operations,medium,5,5,3,0.60,18.32,52.02,3.90
2026-04-28,dep_01,technical support,critical,1,1,0,0.00,0.58,4.51,4.70
2026-04-28,dep_01,technical support,high,1,1,1,1.00,12.73,18.20,3.20
2026-04-28,dep_01,technical support,low,1,0,1,1.00,19.68,806.22,0.00
2026-04-28,dep_01,technical support,medium,2,2,0,0.00,12.36,18.75,4.50
2026-04-28,dep_02,billing support,high,1,1,0,0.00,2.25,10.97,4.10
2026-04-28,dep_02,billing support,low,3,3,0,0.00,23.07,48.72,4.43
2026-04-28,dep_02,billing support,medium,6,6,0,0.00,14.05,28.50,4.72
2026-04-28,dep_03,customer success,critical,1,1,0,0.00,1.12,2.48,5.00
2026-04-28,dep_03,customer success,high,3,3,0,0.00,4.27,12.46,4.50
2026-04-28,dep_03,customer success,low,2,2,0,0.00,34.39,34.89,4.40
2026-04-28,dep_03,customer success,medium,2,2,0,0.00,7.56,13.96,4.70
2026-04-28,dep_04,trust and safety,medium,1,1,1,1.00,10.29,80.89,3.10
2026-04-28,dep_05,platform operations,critical,1,1,1,1.00,0.84,31.08,1.70
2026-04-28,dep_05,platform operations,high,3,2,3,1.00,11.44,297.56,2.95
2026-04-28,dep_05,platform operations,low,2,2,0,0.00,42.56,61.06,4.70
2026-04-28,dep_05,platform operations,medium,2,2,1,0.50,24.77,45.20,4.20
2026-04-29,dep_01,technical support,critical,1,1,1,1.00,0.60,10.43,2.70
2026-04-29,dep_01,technical support,high,1,1,0,0.00,5.20,5.70,4.40
2026-04-29,dep_01,technical support,low,2,2,0,0.00,12.17,54.98,4.90
2026-04-29,dep_01,technical support,medium,6,6,0,0.00,13.31,18.37,4.63
2026-04-29,dep_02,billing support,high,2,1,1,0.50,4.89,392.63,5.00
2026-04-29,dep_02,billing support,low,1,1,0,0.00,17.91,57.40,4.30
2026-04-29,dep_02,billing support,medium,4,4,0,0.00,10.10,19.67,4.75
2026-04-29,dep_03,customer success,critical,2,2,0,0.00,0.57,3.88,4.70
2026-04-29,dep_03,customer success,high,1,1,0,0.00,3.19,10.11,4.80
2026-04-29,dep_03,customer success,low,2,2,1,0.50,22.65,67.41,4.15
2026-04-29,dep_03,customer success,medium,4,4,0,0.00,13.70,20.09,4.53
2026-04-29,dep_04,trust and safety,low,1,1,0,0.00,34.65,96.42,4.50
2026-04-29,dep_05,platform operations,high,1,1,0,0.00,3.95,20.91,4.40
2026-04-29,dep_05,platform operations,low,1,1,0,0.00,19.47,43.58,4.80
2026-04-29,dep_05,platform operations,medium,3,3,1,0.33,20.24,89.62,3.83
2026-04-30,dep_01,technical support,high,2,2,0,0.00,4.01,8.14,4.95
2026-04-30,dep_01,technical support,low,1,1,0,0.00,15.82,83.89,4.60
2026-04-30,dep_01,technical support,medium,2,2,1,0.50,12.73,38.89,4.05
2026-04-30,dep_02,billing support,high,1,1,0,0.00,1.84,3.95,5.00
2026-04-30,dep_02,billing support,low,2,2,0,0.00,19.14,33.79,4.90
2026-04-30,dep_02,billing support,medium,3,3,1,0.33,10.71,40.13,4.40
2026-04-30,dep_03,customer success,critical,1,1,0,0.00,0.90,4.53,4.60
2026-04-30,dep_03,customer success,high,2,2,0,0.00,5.33,10.12,4.45
2026-04-30,dep_03,customer success,low,1,1,0,0.00,66.62,67.12,4.40
2026-04-30,dep_03,customer success,medium,4,4,1,0.25,12.27,27.78,4.53
