date,week_start,month,day_of_week,is_weekend,category,channel,priority,department_name,ticket_count,sla_breach_rate,avg_first_response_hours,avg_resolution_hours
2026-03-20,2026-03-16,2026-03,5,0,data export,chat,medium,platform operations,1,0.00,9.21,9.71
2026-03-20,2026-03-16,2026-03,5,0,data export,phone,low,platform operations,1,1.00,46.16,92.16
2026-03-20,2026-03-16,2026-03,5,0,feature request,email,medium,customer success,1,0.00,11.06,30.17
2026-03-20,2026-03-16,2026-03,5,0,invoice dispute,chat,low,billing support,1,0.00,35.78,41.38
2026-03-20,2026-03-16,2026-03,5,0,login access,email,high,technical support,1,1.00,4.76,28.68
2026-03-20,2026-03-16,2026-03,5,0,login access,phone,low,technical support,1,0.00,28.95,29.45
2026-03-20,2026-03-16,2026-03,5,0,login access,portal,medium,technical support,1,0.00,11.65,19.30
2026-03-20,2026-03-16,2026-03,5,0,onboarding help,chat,high,customer success,1,1.00,4.26,20.69
2026-03-20,2026-03-16,2026-03,5,0,onboarding help,chat,medium,customer success,1,0.00,8.39,22.15
2026-03-20,2026-03-16,2026-03,5,0,onboarding help,email,high,customer success,1,0.00,2.56,12.10
2026-03-21,2026-03-16,2026-03,6,1,abuse report,social,medium,trust and safety,1,0.00,9.24,26.41
2026-03-21,2026-03-16,2026-03,6,1,billing question,chat,low,billing support,1,0.00,16.14,36.58
2026-03-21,2026-03-16,2026-03,6,1,billing question,email,medium,billing support,1,0.00,11.96,12.46
2026-03-21,2026-03-16,2026-03,6,1,billing question,phone,medium,billing support,1,0.00,18.48,18.98
2026-03-21,2026-03-16,2026-03,6,1,billing question,portal,medium,billing support,1,0.00,8.44,16.77
2026-03-21,2026-03-16,2026-03,6,1,bug report,chat,medium,technical support,1,0.00,17.59,31.00
2026-03-21,2026-03-16,2026-03,6,1,bug report,email,high,technical support,1,1.00,4.02,31.79
2026-03-21,2026-03-16,2026-03,6,1,bug report,email,medium,technical support,1,0.00,20.07,37.73
2026-03-21,2026-03-16,2026-03,6,1,bug report,phone,medium,technical support,1,0.00,23.37,23.87
2026-03-21,2026-03-16,2026-03,6,1,data export,phone,high,platform operations,1,1.00,3.32,17.80
2026-03-21,2026-03-16,2026-03,6,1,integration issue,phone,critical,platform operations,1,1.00,2.13,23.31
2026-03-21,2026-03-16,2026-03,6,1,integration issue,portal,high,platform operations,1,1.00,10.39,19.26
2026-03-21,2026-03-16,2026-03,6,1,invoice dispute,email,low,billing support,1,0.00,16.59,23.00
2026-03-21,2026-03-16,2026-03,6,1,login access,portal,medium,technical support,1,0.00,6.40,17.04
2026-03-21,2026-03-16,2026-03,6,1,login access,social,low,technical support,1,0.00,34.30,34.80
2026-03-21,2026-03-16,2026-03,6,1,onboarding help,chat,high,customer success,1,1.00,3.76,24.02
2026-03-21,2026-03-16,2026-03,6,1,onboarding help,email,high,customer success,1,0.00,2.75,5.28
2026-03-22,2026-03-16,2026-03,7,1,billing question,chat,medium,billing support,1,0.00,6.56,13.25
2026-03-22,2026-03-16,2026-03,7,1,billing question,email,high,billing support,1,0.00,2.25,6.58
2026-03-22,2026-03-16,2026-03,7,1,billing question,email,medium,billing support,1,0.00,12.02,14.25
2026-03-22,2026-03-16,2026-03,7,1,billing question,portal,high,billing support,1,0.00,1.77,6.13
2026-03-22,2026-03-16,2026-03,7,1,bug report,email,high,technical support,1,0.00,4.02,16.33
2026-03-22,2026-03-16,2026-03,7,1,bug report,email,medium,technical support,1,1.00,7.27,62.92
2026-03-22,2026-03-16,2026-03,7,1,bug report,portal,low,technical support,1,0.00,26.28,101.47
2026-03-22,2026-03-16,2026-03,7,1,integration issue,chat,low,platform operations,1,0.00,24.98,95.29
2026-03-22,2026-03-16,2026-03,7,1,invoice dispute,email,low,billing support,1,0.00,38.35,58.52
2026-03-22,2026-03-16,2026-03,7,1,login access,email,medium,technical support,1,0.00,9.74,10.24
2026-03-22,2026-03-16,2026-03,7,1,login access,phone,critical,technical support,1,0.00,0.64,6.85
2026-03-22,2026-03-16,2026-03,7,1,login access,portal,medium,technical support,1,0.00,6.47,15.48
2026-03-23,2026-03-23,2026-03,1,0,abuse report,chat,high,trust and safety,1,1.00,5.92,21.45
2026-03-23,2026-03-23,2026-03,1,0,abuse report,chat,low,trust and safety,1,1.00,21.67,112.43
2026-03-23,2026-03-23,2026-03,1,0,abuse report,portal,medium,trust and safety,1,0.00,14.25,36.87
2026-03-23,2026-03-23,2026-03,1,0,billing question,chat,high,billing support,1,0.00,3.46,19.11
2026-03-23,2026-03-23,2026-03,1,0,billing question,phone,high,billing support,2,0.00,3.21,6.75
2026-03-23,2026-03-23,2026-03,1,0,bug report,chat,high,technical support,2,1.00,3.60,22.51
2026-03-23,2026-03-23,2026-03,1,0,bug report,phone,high,technical support,1,0.00,3.63,12.40
2026-03-23,2026-03-23,2026-03,1,0,bug report,portal,high,technical support,1,1.00,9.76,36.44
2026-03-23,2026-03-23,2026-03,1,0,bug report,portal,low,technical support,1,0.00,38.04,38.54
2026-03-23,2026-03-23,2026-03,1,0,bug report,portal,medium,technical support,1,0.00,8.74,34.35
2026-03-23,2026-03-23,2026-03,1,0,bug report,social,medium,technical support,1,1.00,12.09,1665.47
2026-03-23,2026-03-23,2026-03,1,0,data export,email,medium,platform operations,1,0.00,11.39,40.31
2026-03-23,2026-03-23,2026-03,1,0,data export,portal,medium,platform operations,1,0.00,43.00,43.50
2026-03-23,2026-03-23,2026-03,1,0,feature request,chat,low,customer success,1,0.00,47.37,50.57
2026-03-23,2026-03-23,2026-03,1,0,feature request,email,low,customer success,1,1.00,38.91,82.87
2026-03-23,2026-03-23,2026-03,1,0,feature request,email,medium,customer success,1,0.00,8.33,34.72
2026-03-23,2026-03-23,2026-03,1,0,feature request,phone,low,customer success,1,0.00,35.56,38.03
2026-03-23,2026-03-23,2026-03,1,0,feature request,portal,low,customer success,1,1.00,63.27,1667.03
2026-03-23,2026-03-23,2026-03,1,0,feature request,portal,medium,customer success,1,0.00,12.69,15.66
2026-03-23,2026-03-23,2026-03,1,0,integration issue,chat,high,platform operations,1,1.00,9.47,43.67
2026-03-23,2026-03-23,2026-03,1,0,integration issue,chat,low,platform operations,1,1.00,59.25,222.41
2026-03-23,2026-03-23,2026-03,1,0,integration issue,phone,low,platform operations,1,1.00,30.49,191.83
2026-03-23,2026-03-23,2026-03,1,0,integration issue,portal,high,platform operations,2,0.50,4.38,38.77
2026-03-23,2026-03-23,2026-03,1,0,invoice dispute,chat,critical,billing support,1,1.00,1.01,9.07
2026-03-23,2026-03-23,2026-03,1,0,invoice dispute,email,low,billing support,2,0.00,18.78,58.28
2026-03-23,2026-03-23,2026-03,1,0,invoice dispute,phone,high,billing support,1,1.00,5.74,1670.67
2026-03-23,2026-03-23,2026-03,1,0,login access,email,high,technical support,1,0.00,2.63,16.55
2026-03-23,2026-03-23,2026-03,1,0,login access,email,low,technical support,3,0.00,35.96,39.32
2026-03-23,2026-03-23,2026-03,1,0,login access,email,medium,technical support,3,0.33,10.03,576.77
2026-03-23,2026-03-23,2026-03,1,0,login access,portal,high,technical support,1,0.00,4.33,9.42
2026-03-23,2026-03-23,2026-03,1,0,login access,portal,medium,technical support,1,0.00,5.39,29.20
2026-03-23,2026-03-23,2026-03,1,0,login access,social,medium,technical support,1,0.00,9.09,20.25
2026-03-23,2026-03-23,2026-03,1,0,onboarding help,chat,low,customer success,1,0.00,31.18,31.68
2026-03-23,2026-03-23,2026-03,1,0,onboarding help,email,low,customer success,1,0.00,18.21,18.71
2026-03-23,2026-03-23,2026-03,1,0,onboarding help,portal,high,customer success,1,0.00,4.41,5.89
2026-03-24,2026-03-23,2026-03,2,0,abuse report,chat,high,trust and safety,1,1.00,2.18,19.11
2026-03-24,2026-03-23,2026-03,2,0,billing question,chat,low,billing support,1,0.00,8.36,15.27
2026-03-24,2026-03-23,2026-03,2,0,billing question,chat,medium,billing support,1,0.00,6.71,7.21
2026-03-24,2026-03-23,2026-03,2,0,billing question,email,low,billing support,1,0.00,20.09,22.31
2026-03-24,2026-03-23,2026-03,2,0,billing question,portal,low,billing support,1,0.00,25.29,25.79
2026-03-24,2026-03-23,2026-03,2,0,bug report,chat,medium,technical support,1,1.00,7.20,56.52
2026-03-24,2026-03-23,2026-03,2,0,bug report,email,high,technical support,1,1.00,4.89,38.38
2026-03-24,2026-03-23,2026-03,2,0,bug report,phone,low,technical support,1,0.00,49.06,55.00
2026-03-24,2026-03-23,2026-03,2,0,data export,chat,high,platform operations,1,0.00,6.25,10.36
2026-03-24,2026-03-23,2026-03,2,0,data export,email,high,platform operations,1,0.00,2.89,5.28
2026-03-24,2026-03-23,2026-03,2,0,data export,email,medium,platform operations,1,1.00,29.76,65.27
2026-03-24,2026-03-23,2026-03,2,0,data export,portal,high,platform operations,1,0.00,6.13,15.15
2026-03-24,2026-03-23,2026-03,2,0,feature request,chat,low,customer success,1,1.00,30.67,122.01
2026-03-24,2026-03-23,2026-03,2,0,feature request,email,low,customer success,1,0.00,26.80,27.30
2026-03-24,2026-03-23,2026-03,2,0,feature request,phone,low,customer success,1,0.00,35.47,35.97
2026-03-24,2026-03-23,2026-03,2,0,feature request,phone,medium,customer success,1,0.00,18.46,41.20
2026-03-24,2026-03-23,2026-03,2,0,feature request,portal,medium,customer success,1,0.00,11.92,19.48
2026-03-24,2026-03-23,2026-03,2,0,integration issue,email,low,platform operations,2,0.50,37.88,77.17
2026-03-24,2026-03-23,2026-03,2,0,integration issue,email,medium,platform operations,1,0.00,19.83,43.67
2026-03-24,2026-03-23,2026-03,2,0,integration issue,phone,medium,platform operations,1,1.00,12.63,63.70
2026-03-24,2026-03-23,2026-03,2,0,invoice dispute,chat,low,billing support,1,0.00,38.78,75.67
2026-03-24,2026-03-23,2026-03,2,0,invoice dispute,email,low,billing support,1,0.00,18.42,18.92
2026-03-24,2026-03-23,2026-03,2,0,invoice dispute,email,medium,billing support,1,0.00,10.01,13.90
2026-03-24,2026-03-23,2026-03,2,0,login access,email,medium,technical support,1,1.00,6.98,40.14
2026-03-25,2026-03-23,2026-03,3,0,billing question,chat,low,billing support,2,0.00,12.00,18.11
2026-03-25,2026-03-23,2026-03,3,0,billing question,chat,medium,billing support,1,0.00,5.17,8.44
2026-03-25,2026-03-23,2026-03,3,0,billing question,email,low,billing support,1,0.00,8.01,12.10
2026-03-25,2026-03-23,2026-03,3,0,billing question,email,medium,billing support,1,0.00,16.28,17.60
2026-03-25,2026-03-23,2026-03,3,0,billing question,portal,high,billing support,1,0.00,1.92,5.16
2026-03-25,2026-03-23,2026-03,3,0,bug report,chat,high,technical support,1,1.00,2.93,40.27
2026-03-25,2026-03-23,2026-03,3,0,bug report,chat,medium,technical support,1,0.00,13.17,27.56
2026-03-25,2026-03-23,2026-03,3,0,bug report,email,high,technical support,1,1.00,4.33,25.66
2026-03-25,2026-03-23,2026-03,3,0,bug report,email,low,technical support,1,0.00,20.49,90.17
2026-03-25,2026-03-23,2026-03,3,0,bug report,phone,high,technical support,1,0.00,5.09,10.65
2026-03-25,2026-03-23,2026-03,3,0,data export,email,medium,platform operations,1,1.00,16.42,36.64
2026-03-25,2026-03-23,2026-03,3,0,feature request,chat,critical,customer success,1,0.00,0.54,3.35
2026-03-25,2026-03-23,2026-03,3,0,feature request,email,low,customer success,1,0.00,13.99,37.76
2026-03-25,2026-03-23,2026-03,3,0,integration issue,chat,critical,platform operations,1,0.00,1.78,6.37
2026-03-25,2026-03-23,2026-03,3,0,integration issue,portal,low,platform operations,1,0.00,12.88,36.25
2026-03-25,2026-03-23,2026-03,3,0,invoice dispute,email,medium,billing support,1,1.00,16.64,1622.20
2026-03-25,2026-03-23,2026-03,3,0,login access,chat,high,technical support,1,0.00,4.56,16.29
2026-03-25,2026-03-23,2026-03,3,0,login access,chat,medium,technical support,2,0.00,11.82,23.23
2026-03-25,2026-03-23,2026-03,3,0,login access,email,critical,technical support,1,0.00,1.17,2.51
2026-03-25,2026-03-23,2026-03,3,0,login access,email,medium,technical support,2,0.50,7.42,42.92
2026-03-25,2026-03-23,2026-03,3,0,login access,phone,low,technical support,1,0.00,63.09,63.59
2026-03-25,2026-03-23,2026-03,3,0,login access,phone,medium,technical support,1,0.00,7.91,19.89
2026-03-25,2026-03-23,2026-03,3,0,login access,portal,medium,technical support,1,0.00,6.74,12.90
2026-03-25,2026-03-23,2026-03,3,0,onboarding help,email,critical,customer success,1,0.00,1.63,5.42
2026-03-25,2026-03-23,2026-03,3,0,onboarding help,phone,high,customer success,1,0.00,5.23,15.02
2026-03-26,2026-03-23,2026-03,4,0,abuse report,chat,high,trust and safety,1,1.00,2.65,15.84
2026-03-26,2026-03-23,2026-03,4,0,abuse report,chat,medium,trust and safety,1,0.00,16.88,35.67
2026-03-26,2026-03-23,2026-03,4,0,abuse report,email,low,trust and safety,1,1.00,29.41,81.44
2026-03-26,2026-03-23,2026-03,4,0,abuse report,email,medium,trust and safety,1,1.00,10.32,39.47
2026-03-26,2026-03-23,2026-03,4,0,billing question,chat,high,billing support,1,0.00,1.89,12.44
2026-03-26,2026-03-23,2026-03,4,0,billing question,email,medium,billing support,2,0.00,11.07,26.37
2026-03-26,2026-03-23,2026-03,4,0,billing question,phone,medium,billing support,1,0.00,14.14,14.64
2026-03-26,2026-03-23,2026-03,4,0,bug report,chat,high,technical support,1,0.00,4.98,10.05
2026-03-26,2026-03-23,2026-03,4,0,bug report,chat,low,technical support,1,1.00,79.63,172.68
2026-03-26,2026-03-23,2026-03,4,0,bug report,email,low,technical support,1,0.00,34.57,60.06
2026-03-26,2026-03-23,2026-03,4,0,bug report,email,medium,technical support,1,0.00,11.33,19.96
2026-03-26,2026-03-23,2026-03,4,0,bug report,portal,high,technical support,1,1.00,1.48,1589.93
2026-03-26,2026-03-23,2026-03,4,0,bug report,social,low,technical support,1,0.00,46.16,46.66
2026-03-26,2026-03-23,2026-03,4,0,data export,email,medium,platform operations,1,0.00,6.12,22.07
2026-03-26,2026-03-23,2026-03,4,0,feature request,portal,medium,customer success,1,0.00,13.97,32.92
2026-03-26,2026-03-23,2026-03,4,0,integration issue,chat,medium,platform operations,1,1.00,20.82,161.70
2026-03-26,2026-03-23,2026-03,4,0,integration issue,email,high,platform operations,1,1.00,6.27,35.94
2026-03-26,2026-03-23,2026-03,4,0,integration issue,email,low,platform operations,1,0.00,11.26,44.14
2026-03-26,2026-03-23,2026-03,4,0,integration issue,phone,medium,platform operations,1,0.00,8.80,35.25
2026-03-26,2026-03-23,2026-03,4,0,integration issue,portal,high,platform operations,1,1.00,21.21,21.71
2026-03-26,2026-03-23,2026-03,4,0,invoice dispute,email,medium,billing support,1,0.00,27.93,47.28
2026-03-26,2026-03-23,2026-03,4,0,invoice dispute,phone,high,billing support,1,1.00,5.41,21.14
2026-03-26,2026-03-23,2026-03,4,0,login access,chat,high,technical support,1,0.00,3.92,9.75
2026-03-26,2026-03-23,2026-03,4,0,login access,email,medium,technical support,1,0.00,12.68,13.18
2026-03-26,2026-03-23,2026-03,4,0,login access,portal,low,technical support,1,0.00,24.17,24.67
2026-03-26,2026-03-23,2026-03,4,0,login access,portal,medium,technical support,2,0.00,18.89,31.91
2026-03-26,2026-03-23,2026-03,4,0,login access,social,high,technical support,1,0.00,1.95,9.26
2026-03-26,2026-03-23,2026-03,4,0,onboarding help,chat,critical,customer success,1,0.00,0.78,5.09
2026-03-26,2026-03-23,2026-03,4,0,onboarding help,email,medium,customer success,2,0.00,11.48,24.80
2026-03-26,2026-03-23,2026-03,4,0,onboarding help,portal,medium,customer success,1,0.00,17.33,17.83
2026-03-27,2026-03-23,2026-03,5,0,abuse report,chat,critical,trust and safety,1,1.00,0.54,15.12
2026-03-27,2026-03-23,2026-03,5,0,abuse report,email,low,trust and safety,1,0.00,29.62,68.41
2026-03-27,2026-03-23,2026-03,5,0,abuse report,portal,medium,trust and safety,1,0.00,9.33,15.85
2026-03-27,2026-03-23,2026-03,5,0,billing question,email,low,billing support,1,0.00,12.30,29.23
2026-03-27,2026-03-23,2026-03,5,0,billing question,phone,low,billing support,1,0.00,14.93,22.86
2026-03-27,2026-03-23,2026-03,5,0,billing question,phone,medium,billing support,1,0.00,8.31,8.81
2026-03-27,2026-03-23,2026-03,5,0,billing question,social,high,billing support,1,0.00,3.86,4.57
2026-03-27,2026-03-23,2026-03,5,0,bug report,chat,high,technical support,1,0.00,3.47,7.31
2026-03-27,2026-03-23,2026-03,5,0,bug report,email,low,technical support,1,1.00,78.76,79.26
2026-03-27,2026-03-23,2026-03,5,0,bug report,portal,low,technical support,2,0.50,39.19,84.28
2026-03-27,2026-03-23,2026-03,5,0,data export,chat,medium,platform operations,1,0.00,9.74,12.31
2026-03-27,2026-03-23,2026-03,5,0,feature request,chat,medium,customer success,1,0.00,8.27,20.77
2026-03-27,2026-03-23,2026-03,5,0,feature request,portal,medium,customer success,1,1.00,18.64,64.54
2026-03-27,2026-03-23,2026-03,5,0,integration issue,chat,low,platform operations,1,0.00,53.99,54.58
2026-03-27,2026-03-23,2026-03,5,0,integration issue,chat,medium,platform operations,1,1.00,10.33,183.41
2026-03-27,2026-03-23,2026-03,5,0,integration issue,email,medium,platform operations,2,0.00,29.10,36.34
2026-03-27,2026-03-23,2026-03,5,0,integration issue,phone,medium,platform operations,1,1.00,6.98,1564.30
2026-03-27,2026-03-23,2026-03,5,0,invoice dispute,email,medium,billing support,1,0.00,8.98,25.84
2026-03-27,2026-03-23,2026-03,5,0,invoice dispute,phone,low,billing support,1,0.00,32.64,33.14
2026-03-27,2026-03-23,2026-03,5,0,login access,chat,critical,technical support,1,1.00,0.99,11.36
2026-03-27,2026-03-23,2026-03,5,0,login access,email,medium,technical support,1,0.00,9.15,16.78
2026-03-27,2026-03-23,2026-03,5,0,login access,portal,low,technical support,1,0.00,20.61,21.54
2026-03-27,2026-03-23,2026-03,5,0,login access,portal,medium,technical support,1,0.00,10.99,20.97
2026-03-27,2026-03-23,2026-03,5,0,onboarding help,email,critical,customer success,1,1.00,0.76,1573.07
2026-03-27,2026-03-23,2026-03,5,0,onboarding help,phone,low,customer success,1,0.00,57.26,57.76
2026-03-28,2026-03-23,2026-03,6,1,bug report,portal,high,technical support,1,0.00,5.82,12.40
2026-03-28,2026-03-23,2026-03,6,1,data export,chat,critical,platform operations,1,1.00,1.58,12.33
2026-03-28,2026-03-23,2026-03,6,1,feature request,email,medium,customer success,1,0.00,7.22,26.16
2026-03-28,2026-03-23,2026-03,6,1,integration issue,phone,medium,platform operations,1,1.00,44.77,45.27
2026-03-28,2026-03-23,2026-03,6,1,integration issue,portal,medium,platform operations,1,0.00,24.42,37.27
2026-03-28,2026-03-23,2026-03,6,1,invoice dispute,portal,critical,billing support,1,1.00,1.22,27.46
2026-03-28,2026-03-23,2026-03,6,1,login access,email,medium,technical support,1,0.00,9.01,14.64
2026-03-28,2026-03-23,2026-03,6,1,login access,portal,medium,technical support,1,0.00,7.02,7.52
2026-03-28,2026-03-23,2026-03,6,1,onboarding help,email,medium,customer success,1,0.00,29.18,29.68
2026-03-28,2026-03-23,2026-03,6,1,onboarding help,portal,high,customer success,1,0.00,2.68,11.40
2026-03-29,2026-03-23,2026-03,7,1,abuse report,chat,medium,trust and safety,1,1.00,17.39,85.93
2026-03-29,2026-03-23,2026-03,7,1,abuse report,email,medium,trust and safety,1,0.00,19.60,27.48
2026-03-29,2026-03-23,2026-03,7,1,abuse report,portal,low,trust and safety,1,0.00,17.16,92.98
2026-03-29,2026-03-23,2026-03,7,1,billing question,phone,low,billing support,1,0.00,25.13,32.10
2026-03-29,2026-03-23,2026-03,7,1,billing question,portal,medium,billing support,1,0.00,11.80,25.57
2026-03-29,2026-03-23,2026-03,7,1,data export,portal,high,platform operations,1,1.00,2.89,13.80
2026-03-29,2026-03-23,2026-03,7,1,feature request,email,critical,customer success,1,0.00,1.59,6.35
2026-03-29,2026-03-23,2026-03,7,1,integration issue,chat,medium,platform operations,1,0.00,10.76,26.72
2026-03-29,2026-03-23,2026-03,7,1,integration issue,portal,critical,platform operations,1,1.00,1.82,11.79
2026-03-29,2026-03-23,2026-03,7,1,integration issue,social,high,platform operations,1,0.00,6.25,16.29
2026-03-29,2026-03-23,2026-03,7,1,invoice dispute,phone,high,billing support,1,0.00,2.96,13.70
2026-03-29,2026-03-23,2026-03,7,1,login access,email,medium,technical support,1,0.00,8.60,22.23
2026-03-29,2026-03-23,2026-03,7,1,login access,phone,low,technical support,1,0.00,18.40,38.00
2026-03-29,2026-03-23,2026-03,7,1,onboarding help,email,high,customer success,1,0.00,3.48,10.35
2026-03-30,2026-03-30,2026-03,1,0,abuse report,phone,low,trust and safety,1,0.00,33.32,60.12
2026-03-30,2026-03-30,2026-03,1,0,abuse report,portal,medium,trust and safety,1,0.00,15.19,40.09
2026-03-30,2026-03-30,2026-03,1,0,billing question,chat,high,billing support,1,0.00,5.13,5.63
2026-03-30,2026-03-30,2026-03,1,0,billing question,email,critical,billing support,1,0.00,0.79,4.77
2026-03-30,2026-03-30,2026-03,1,0,billing question,email,high,billing support,1,0.00,2.45,6.58
2026-03-30,2026-03-30,2026-03,1,0,billing question,social,critical,billing support,1,0.00,0.96,2.35
2026-03-30,2026-03-30,2026-03,1,0,bug report,chat,high,technical support,1,1.00,7.85,37.08
2026-03-30,2026-03-30,2026-03,1,0,bug report,email,critical,technical support,1,1.00,3.74,18.65
2026-03-30,2026-03-30,2026-03,1,0,bug report,email,medium,technical support,1,0.00,27.68,28.18
2026-03-30,2026-03-30,2026-03,1,0,bug report,phone,medium,technical support,1,1.00,23.21,50.00
2026-03-30,2026-03-30,2026-03,1,0,data export,email,high,platform operations,1,0.00,8.11,8.93
2026-03-30,2026-03-30,2026-03,1,0,data export,email,low,platform operations,1,0.00,56.29,73.33
2026-03-30,2026-03-30,2026-03,1,0,data export,email,medium,platform operations,1,0.00,17.78,22.70
2026-03-30,2026-03-30,2026-03,1,0,data export,portal,medium,platform operations,2,0.50,12.20,52.35
2026-03-30,2026-03-30,2026-03,1,0,feature request,chat,low,customer success,1,0.00,20.51,50.00
2026-03-30,2026-03-30,2026-03,1,0,feature request,chat,medium,customer success,1,1.00,49.25,49.75
2026-03-30,2026-03-30,2026-03,1,0,feature request,email,critical,customer success,1,1.00,2.10,20.05
2026-03-30,2026-03-30,2026-03,1,0,feature request,email,high,customer success,1,0.00,6.03,10.88
2026-03-30,2026-03-30,2026-03,1,0,feature request,email,low,customer success,2,0.00,40.27,66.46
2026-03-30,2026-03-30,2026-03,1,0,feature request,email,medium,customer success,1,0.00,13.58,26.09
2026-03-30,2026-03-30,2026-03,1,0,integration issue,email,high,platform operations,1,1.00,2.43,29.85
2026-03-30,2026-03-30,2026-03,1,0,integration issue,email,low,platform operations,1,1.00,19.17,85.58
2026-03-30,2026-03-30,2026-03,1,0,integration issue,email,medium,platform operations,2,0.50,17.38,31.09
2026-03-30,2026-03-30,2026-03,1,0,integration issue,phone,low,platform operations,1,1.00,33.25,148.15
2026-03-30,2026-03-30,2026-03,1,0,integration issue,portal,critical,platform operations,1,1.00,2.44,39.24
2026-03-30,2026-03-30,2026-03,1,0,invoice dispute,social,medium,billing support,1,0.00,8.99,52.42
2026-03-30,2026-03-30,2026-03,1,0,login access,chat,low,technical support,1,0.00,7.28,18.03
2026-03-30,2026-03-30,2026-03,1,0,login access,chat,medium,technical support,2,0.00,12.20,22.90
2026-03-30,2026-03-30,2026-03,1,0,login access,email,low,technical support,1,0.00,20.25,20.75
2026-03-30,2026-03-30,2026-03,1,0,login access,phone,low,technical support,1,0.00,20.94,21.44
2026-03-30,2026-03-30,2026-03,1,0,login access,portal,low,technical support,1,0.00,36.05,59.78
2026-03-30,2026-03-30,2026-03,1,0,login access,social,high,technical support,1,1.00,4.71,23.73
2026-03-30,2026-03-30,2026-03,1,0,onboarding help,chat,high,customer success,1,0.00,3.24,11.96
2026-03-30,2026-03-30,2026-03,1,0,onboarding help,chat,low,customer success,1,0.00,32.54,33.04
2026-03-30,2026-03-30,2026-03,1,0,onboarding help,email,low,customer success,1,0.00,45.25,45.75
2026-03-30,2026-03-30,2026-03,1,0,onboarding help,email,medium,customer success,1,1.00,9.61,1502.57
2026-03-30,2026-03-30,2026-03,1,0,onboarding help,phone,low,customer success,1,0.00,11.36,31.96
2026-03-31,2026-03-30,2026-03,2,0,billing question,chat,low,billing support,1,0.00,27.77,28.27
2026-03-31,2026-03-30,2026-03,2,0,billing question,chat,medium,billing support,1,0.00,11.16,19.71
2026-03-31,2026-03-30,2026-03,2,0,billing question,phone,low,billing support,1,1.00,18.51,1474.20
2026-03-31,2026-03-30,2026-03,2,0,billing question,portal,critical,billing support,1,1.00,1.78,20.82
2026-03-31,2026-03-30,2026-03,2,0,billing question,portal,low,billing support,1,0.00,30.44,30.94
2026-03-31,2026-03-30,2026-03,2,0,bug report,chat,critical,technical support,1,1.00,0.92,8.84
2026-03-31,2026-03-30,2026-03,2,0,bug report,chat,high,technical support,1,0.00,7.73,17.95
2026-03-31,2026-03-30,2026-03,2,0,bug report,chat,medium,technical support,2,0.50,10.95,46.57
2026-03-31,2026-03-30,2026-03,2,0,bug report,email,medium,technical support,1,1.00,9.40,73.40
2026-03-31,2026-03-30,2026-03,2,0,bug report,phone,low,technical support,1,0.00,23.50,73.96
2026-03-31,2026-03-30,2026-03,2,0,bug report,portal,medium,technical support,1,0.00,16.18,31.11
2026-03-31,2026-03-30,2026-03,2,0,bug report,social,high,technical support,1,0.00,5.05,17.04
2026-03-31,2026-03-30,2026-03,2,0,data export,chat,high,platform operations,1,0.00,3.32,9.47
2026-03-31,2026-03-30,2026-03,2,0,data export,email,high,platform operations,1,0.00,4.29,12.39
2026-03-31,2026-03-30,2026-03,2,0,data export,phone,high,platform operations,1,1.00,3.14,23.33
2026-03-31,2026-03-30,2026-03,2,0,feature request,portal,medium,customer success,1,0.00,37.55,38.05
2026-03-31,2026-03-30,2026-03,2,0,integration issue,chat,low,platform operations,3,0.33,54.77,68.36
2026-03-31,2026-03-30,2026-03,2,0,integration issue,email,medium,platform operations,1,1.00,14.58,88.52
2026-03-31,2026-03-30,2026-03,2,0,invoice dispute,email,medium,billing support,1,1.00,21.96,45.16
2026-03-31,2026-03-30,2026-03,2,0,login access,chat,low,technical support,1,0.00,14.21,19.69
2026-03-31,2026-03-30,2026-03,2,0,login access,email,low,technical support,1,0.00,10.50,30.11
2026-03-31,2026-03-30,2026-03,2,0,login access,email,medium,technical support,1,0.00,6.65,10.61
2026-03-31,2026-03-30,2026-03,2,0,login access,phone,low,technical support,1,0.00,25.20,25.70
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,chat,high,customer success,1,0.00,5.09,13.52
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,email,medium,customer success,1,0.00,9.85,28.74
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,phone,high,customer success,1,1.00,5.76,14.15
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,phone,low,customer success,1,0.00,17.58,113.22
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,phone,medium,customer success,1,1.00,10.82,1479.57
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,portal,high,customer success,1,1.00,5.42,24.00
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,portal,low,customer success,1,0.00,18.77,39.05
2026-03-31,2026-03-30,2026-03,2,0,onboarding help,portal,medium,customer success,1,0.00,21.97,37.24
2026-04-01,2026-03-30,2026-04,3,0,abuse report,email,low,trust and safety,1,0.00,55.51,56.01
2026-04-01,2026-03-30,2026-04,3,0,billing question,chat,high,billing support,1,0.00,2.68,5.92
2026-04-01,2026-03-30,2026-04,3,0,billing question,chat,medium,billing support,1,0.00,10.00,20.97
2026-04-01,2026-03-30,2026-04,3,0,billing question,email,high,billing support,1,0.00,3.46,6.23
