event_id,ticket_id,event_time,event_type,old_status,new_status,agent_id
evt_0022249,tck_005304,2026-04-23 08:31,created,,open,
evt_0022250,tck_005304,2026-04-23 09:16,assigned,open,assigned,agt_006
evt_0022251,tck_005304,2026-04-23 18:42,first_response,assigned,in_progress,agt_006
evt_0022252,tck_005304,2026-04-23 23:05,closed,in_progress,closed,agt_006
evt_0022253,tck_005305,2026-04-23 09:45,created,,open,
evt_0022254,tck_005305,2026-04-23 10:07,assigned,open,assigned,agt_018
evt_0022255,tck_005305,2026-04-23 12:10,first_response,assigned,in_progress,agt_018
evt_0022256,tck_005305,2026-04-23 16:38,closed,in_progress,closed,agt_018
evt_0022257,tck_005306,2026-04-23 16:49,created,,open,
evt_0022258,tck_005306,2026-04-23 17:08,assigned,open,assigned,agt_007
evt_0022259,tck_005306,2026-04-24 13:45,first_response,assigned,in_progress,agt_007
evt_0022260,tck_005306,2026-04-26 09:13,closed,in_progress,resolved,agt_007
evt_0022261,tck_005307,2026-04-23 15:10,created,,open,
evt_0022262,tck_005307,2026-04-23 15:38,assigned,open,assigned,agt_016
evt_0022263,tck_005307,2026-04-25 00:46,first_response,assigned,in_progress,agt_016
evt_0022264,tck_005307,2026-04-25 16:10,escalated,in_progress,escalated,agt_016
evt_0022265,tck_005307,2026-04-27 23:14,closed,in_progress,closed,agt_016
evt_0022266,tck_005308,2026-04-23 13:37,created,,open,
evt_0022267,tck_005308,2026-04-23 13:44,assigned,open,assigned,agt_008
evt_0022268,tck_005308,2026-04-23 21:01,first_response,assigned,in_progress,agt_008
evt_0022269,tck_005308,2026-04-25 07:41,escalated,in_progress,escalated,agt_008
evt_0022270,tck_005308,2026-04-26 06:21,closed,in_progress,closed,agt_008
evt_0022271,tck_005309,2026-04-23 03:59,created,,open,
evt_0022272,tck_005309,2026-04-23 04:19,assigned,open,assigned,agt_005
evt_0022273,tck_005309,2026-04-23 13:02,first_response,assigned,in_progress,agt_005
evt_0022274,tck_005309,2026-04-24 16:59,escalated,in_progress,escalated,agt_005
evt_0022275,tck_005310,2026-04-23 13:54,created,,open,
evt_0022276,tck_005310,2026-04-23 14:16,assigned,open,assigned,agt_004
evt_0022277,tck_005310,2026-04-23 19:08,first_response,assigned,in_progress,agt_004
evt_0022278,tck_005310,2026-04-26 06:54,escalated,in_progress,escalated,agt_004
evt_0022279,tck_005311,2026-04-23 12:58,created,,open,
evt_0022280,tck_005311,2026-04-23 13:37,assigned,open,assigned,agt_005
evt_0022281,tck_005311,2026-04-24 10:40,first_response,assigned,in_progress,agt_005
evt_0022282,tck_005311,2026-04-25 13:58,escalated,in_progress,escalated,agt_005
evt_0022283,tck_005311,2026-04-26 21:32,closed,in_progress,closed,agt_005
evt_0022284,tck_005312,2026-04-23 19:00,created,,open,
evt_0022285,tck_005312,2026-04-23 19:15,assigned,open,assigned,agt_004
evt_0022286,tck_005312,2026-04-23 22:04,first_response,assigned,in_progress,agt_004
evt_0022287,tck_005312,2026-04-24 14:00,escalated,in_progress,escalated,agt_004
evt_0022288,tck_005312,2026-04-25 00:13,closed,in_progress,closed,agt_004
evt_0022289,tck_005313,2026-04-23 08:16,created,,open,
evt_0022290,tck_005313,2026-04-23 08:50,assigned,open,assigned,agt_009
evt_0022291,tck_005313,2026-04-23 09:28,first_response,assigned,in_progress,agt_009
evt_0022292,tck_005313,2026-04-23 12:37,closed,in_progress,closed,agt_009
evt_0022293,tck_005314,2026-04-23 10:38,created,,open,
evt_0022294,tck_005314,2026-04-23 10:43,assigned,open,assigned,agt_016
evt_0022295,tck_005314,2026-04-24 00:36,first_response,assigned,in_progress,agt_016
evt_0022296,tck_005314,2026-04-24 23:38,escalated,in_progress,escalated,agt_016
evt_0022297,tck_005314,2026-04-28 18:25,closed,in_progress,closed,agt_016
evt_0022298,tck_005315,2026-04-23 17:26,created,,open,
evt_0022299,tck_005315,2026-04-23 17:50,assigned,open,assigned,agt_008
evt_0022300,tck_005315,2026-04-24 00:22,first_response,assigned,in_progress,agt_008
evt_0022301,tck_005315,2026-04-25 18:26,escalated,in_progress,escalated,agt_008
evt_0022302,tck_005315,2026-04-27 00:06,closed,in_progress,closed,agt_008
evt_0022303,tck_005316,2026-04-23 08:28,created,,open,
evt_0022304,tck_005316,2026-04-23 08:46,assigned,open,assigned,agt_018
evt_0022305,tck_005316,2026-04-23 21:03,first_response,assigned,in_progress,agt_018
evt_0022306,tck_005316,2026-04-25 01:26,escalated,in_progress,escalated,agt_018
evt_0022307,tck_005316,2026-04-25 23:29,closed,in_progress,closed,agt_018
evt_0022308,tck_005317,2026-04-23 11:10,created,,open,
evt_0022309,tck_005317,2026-04-23 11:23,assigned,open,assigned,agt_018
evt_0022310,tck_005317,2026-04-23 15:04,first_response,assigned,in_progress,agt_018
evt_0022311,tck_005317,2026-04-24 03:00,closed,in_progress,closed,agt_018
evt_0022312,tck_005318,2026-04-23 08:40,created,,open,
evt_0022313,tck_005318,2026-04-23 09:18,assigned,open,assigned,agt_015
evt_0022314,tck_005318,2026-04-23 16:51,first_response,assigned,in_progress,agt_015
evt_0022315,tck_005318,2026-04-25 09:40,escalated,in_progress,escalated,agt_015
evt_0022316,tck_005318,2026-04-26 19:05,closed,in_progress,closed,agt_015
evt_0022317,tck_005319,2026-04-23 16:08,created,,open,
evt_0022318,tck_005319,2026-04-23 16:42,assigned,open,assigned,agt_005
evt_0022319,tck_005319,2026-04-23 23:10,first_response,assigned,in_progress,agt_005
evt_0022320,tck_005319,2026-04-24 11:09,closed,in_progress,resolved,agt_005
evt_0022321,tck_005320,2026-04-23 17:46,created,,open,
evt_0022322,tck_005320,2026-04-23 17:54,assigned,open,assigned,agt_001
evt_0022323,tck_005320,2026-04-23 20:41,first_response,assigned,in_progress,agt_001
evt_0022324,tck_005320,2026-04-24 17:04,closed,in_progress,closed,agt_001
evt_0022325,tck_005321,2026-04-23 19:56,created,,open,
evt_0022326,tck_005321,2026-04-23 20:27,assigned,open,assigned,agt_005
evt_0022327,tck_005321,2026-04-23 23:50,first_response,assigned,in_progress,agt_005
evt_0022328,tck_005321,2026-04-24 20:56,escalated,in_progress,escalated,agt_005
evt_0022329,tck_005321,2026-04-25 19:42,closed,in_progress,closed,agt_005
evt_0022330,tck_005322,2026-04-23 16:25,created,,open,
evt_0022331,tck_005322,2026-04-23 16:44,assigned,open,assigned,agt_013
evt_0022332,tck_005322,2026-04-24 01:15,first_response,assigned,in_progress,agt_013
evt_0022333,tck_005322,2026-04-24 04:19,escalated,in_progress,escalated,agt_013
evt_0022334,tck_005322,2026-04-24 10:44,closed,in_progress,closed,agt_013
evt_0022335,tck_005323,2026-04-23 11:34,created,,open,
evt_0022336,tck_005323,2026-04-23 12:02,assigned,open,assigned,agt_018
evt_0022337,tck_005323,2026-04-23 14:41,first_response,assigned,in_progress,agt_018
evt_0022338,tck_005323,2026-04-24 04:21,closed,in_progress,closed,agt_018
evt_0022339,tck_005324,2026-04-23 08:40,created,,open,
evt_0022340,tck_005324,2026-04-23 08:48,assigned,open,assigned,agt_014
evt_0022341,tck_005324,2026-04-24 02:10,first_response,assigned,in_progress,agt_014
evt_0022342,tck_005324,2026-04-24 17:38,escalated,in_progress,escalated,agt_014
evt_0022343,tck_005324,2026-04-25 11:24,closed,in_progress,closed,agt_014
evt_0022344,tck_005325,2026-04-24 09:00,created,,open,
evt_0022345,tck_005325,2026-04-24 09:22,assigned,open,assigned,agt_016
evt_0022346,tck_005325,2026-04-25 04:21,first_response,assigned,in_progress,agt_016
evt_0022347,tck_005325,2026-04-25 22:00,escalated,in_progress,escalated,agt_016
evt_0022348,tck_005325,2026-04-27 19:36,closed,in_progress,closed,agt_016
evt_0022349,tck_005326,2026-04-24 12:20,created,,open,
evt_0022350,tck_005326,2026-04-24 12:28,assigned,open,assigned,agt_010
evt_0022351,tck_005326,2026-04-24 20:47,first_response,assigned,in_progress,agt_010
evt_0022352,tck_005326,2026-04-26 13:34,closed,in_progress,closed,agt_010
evt_0022353,tck_005327,2026-04-24 11:27,created,,open,
evt_0022354,tck_005327,2026-04-24 11:48,assigned,open,assigned,agt_007
evt_0022355,tck_005327,2026-04-25 03:07,first_response,assigned,in_progress,agt_007
evt_0022356,tck_005327,2026-04-27 20:59,closed,in_progress,closed,agt_007
evt_0022357,tck_005328,2026-04-24 11:02,created,,open,
evt_0022358,tck_005328,2026-04-24 11:23,assigned,open,assigned,agt_002
evt_0022359,tck_005328,2026-04-25 15:37,first_response,assigned,in_progress,agt_002
evt_0022360,tck_005328,2026-04-27 20:14,closed,in_progress,closed,agt_002
evt_0022361,tck_005329,2026-04-24 17:47,created,,open,
evt_0022362,tck_005329,2026-04-24 18:05,assigned,open,assigned,agt_009
evt_0022363,tck_005329,2026-04-25 09:26,first_response,assigned,in_progress,agt_009
evt_0022364,tck_005329,2026-04-25 11:42,closed,in_progress,resolved,agt_009
evt_0022365,tck_005330,2026-04-24 11:44,created,,open,
evt_0022366,tck_005330,2026-04-24 12:17,assigned,open,assigned,agt_017
evt_0022367,tck_005330,2026-04-25 22:50,first_response,assigned,in_progress,agt_017
evt_0022368,tck_005330,2026-04-26 01:59,closed,in_progress,closed,agt_017
evt_0022369,tck_005331,2026-04-24 13:35,created,,open,
evt_0022370,tck_005331,2026-04-24 13:44,assigned,open,assigned,agt_003
evt_0022371,tck_005331,2026-04-24 20:01,first_response,assigned,in_progress,agt_003
evt_0022372,tck_005331,2026-04-25 04:38,closed,in_progress,resolved,agt_003
evt_0022373,tck_005332,2026-04-24 10:00,created,,open,
evt_0022374,tck_005332,2026-04-24 10:14,assigned,open,assigned,agt_001
evt_0022375,tck_005332,2026-04-24 17:52,first_response,assigned,in_progress,agt_001
evt_0022376,tck_005332,2026-04-25 03:10,closed,in_progress,closed,agt_001
evt_0022377,tck_005333,2026-04-24 18:49,created,,open,
evt_0022378,tck_005333,2026-04-24 18:56,assigned,open,assigned,agt_017
evt_0022379,tck_005333,2026-04-25 14:27,first_response,assigned,in_progress,agt_017
evt_0022380,tck_005333,2026-04-25 14:57,closed,in_progress,closed,agt_017
evt_0022381,tck_005334,2026-04-24 14:48,created,,open,
evt_0022382,tck_005334,2026-04-24 15:17,assigned,open,assigned,agt_006
evt_0022383,tck_005334,2026-04-24 17:00,first_response,assigned,in_progress,agt_006
evt_0022384,tck_005334,2026-04-24 23:46,closed,in_progress,closed,agt_006
evt_0022385,tck_005335,2026-04-24 17:59,created,,open,
evt_0022386,tck_005335,2026-04-24 18:11,assigned,open,assigned,agt_014
evt_0022387,tck_005335,2026-04-25 01:06,first_response,assigned,in_progress,agt_014
evt_0022388,tck_005335,2026-04-25 10:59,escalated,in_progress,escalated,agt_014
evt_0022389,tck_005335,2026-04-25 21:17,closed,in_progress,closed,agt_014
evt_0022390,tck_005336,2026-04-24 06:05,created,,open,
evt_0022391,tck_005336,2026-04-24 06:12,assigned,open,assigned,agt_001
evt_0022392,tck_005336,2026-04-24 18:26,first_response,assigned,in_progress,agt_001
evt_0022393,tck_005336,2026-04-25 00:14,closed,in_progress,closed,agt_001
evt_0022394,tck_005337,2026-04-24 16:33,created,,open,
evt_0022395,tck_005337,2026-04-24 16:59,assigned,open,assigned,agt_001
evt_0022396,tck_005337,2026-04-25 08:11,first_response,assigned,in_progress,agt_001
evt_0022397,tck_005337,2026-04-25 17:19,closed,in_progress,closed,agt_001
evt_0022398,tck_005338,2026-04-24 16:10,created,,open,
evt_0022399,tck_005338,2026-04-24 16:16,assigned,open,assigned,agt_016
evt_0022400,tck_005338,2026-04-25 17:06,first_response,assigned,in_progress,agt_016
evt_0022401,tck_005338,2026-04-27 02:10,escalated,in_progress,escalated,agt_016
evt_0022402,tck_005338,2026-04-29 06:54,closed,in_progress,closed,agt_016
evt_0022403,tck_005339,2026-04-24 16:02,created,,open,
evt_0022404,tck_005339,2026-04-24 16:18,assigned,open,assigned,agt_009
evt_0022405,tck_005339,2026-04-25 02:45,first_response,assigned,in_progress,agt_009
evt_0022406,tck_005339,2026-04-26 01:40,closed,in_progress,closed,agt_009
evt_0022407,tck_005340,2026-04-24 17:20,created,,open,
evt_0022408,tck_005340,2026-04-24 17:47,assigned,open,assigned,agt_014
evt_0022409,tck_005340,2026-04-26 07:10,first_response,assigned,in_progress,agt_014
evt_0022410,tck_005340,2026-04-26 07:40,closed,in_progress,resolved,agt_014
evt_0022411,tck_005341,2026-04-24 12:39,created,,open,
evt_0022412,tck_005341,2026-04-24 12:59,assigned,open,assigned,agt_005
evt_0022413,tck_005341,2026-04-24 18:29,first_response,assigned,in_progress,agt_005
evt_0022414,tck_005341,2026-04-25 05:39,escalated,in_progress,escalated,agt_005
evt_0022415,tck_005342,2026-04-24 19:34,created,,open,
evt_0022416,tck_005342,2026-04-24 19:41,assigned,open,assigned,agt_005
evt_0022417,tck_005342,2026-04-24 22:14,first_response,assigned,in_progress,agt_005
evt_0022418,tck_005342,2026-04-25 06:15,closed,in_progress,closed,agt_005
evt_0022419,tck_005343,2026-04-24 14:23,created,,open,
evt_0022420,tck_005343,2026-04-24 14:50,assigned,open,assigned,agt_010
evt_0022421,tck_005343,2026-04-24 22:42,first_response,assigned,in_progress,agt_010
evt_0022422,tck_005343,2026-04-25 06:47,escalated,in_progress,escalated,agt_010
evt_0022423,tck_005343,2026-04-25 15:38,closed,in_progress,resolved,agt_010
evt_0022424,tck_005344,2026-04-24 17:50,created,,open,
evt_0022425,tck_005344,2026-04-24 18:34,assigned,open,assigned,agt_005
evt_0022426,tck_005344,2026-04-24 20:40,first_response,assigned,in_progress,agt_005
evt_0022427,tck_005344,2026-04-25 00:10,closed,in_progress,resolved,agt_005
evt_0022428,tck_005345,2026-04-24 15:02,created,,open,
evt_0022429,tck_005345,2026-04-24 15:14,assigned,open,assigned,agt_007
evt_0022430,tck_005345,2026-04-25 00:05,first_response,assigned,in_progress,agt_007
evt_0022431,tck_005345,2026-04-25 13:16,closed,in_progress,closed,agt_007
evt_0022432,tck_005346,2026-04-24 15:03,created,,open,
evt_0022433,tck_005346,2026-04-24 15:28,assigned,open,assigned,agt_005
evt_0022434,tck_005346,2026-04-24 20:39,first_response,assigned,in_progress,agt_005
evt_0022435,tck_005346,2026-04-25 05:01,closed,in_progress,closed,agt_005
evt_0022436,tck_005347,2026-04-24 12:16,created,,open,
evt_0022437,tck_005347,2026-04-24 12:25,assigned,open,assigned,agt_001
evt_0022438,tck_005347,2026-04-25 10:09,first_response,assigned,in_progress,agt_001
evt_0022439,tck_005347,2026-04-25 10:39,closed,in_progress,closed,agt_001
evt_0022440,tck_005348,2026-04-24 07:53,created,,open,
evt_0022441,tck_005348,2026-04-24 08:29,assigned,open,assigned,agt_005
evt_0022442,tck_005348,2026-04-25 03:45,first_response,assigned,in_progress,agt_005
evt_0022443,tck_005348,2026-04-25 20:53,escalated,in_progress,escalated,agt_005
evt_0022444,tck_005349,2026-04-24 14:30,created,,open,
evt_0022445,tck_005349,2026-04-24 15:10,assigned,open,assigned,agt_003
evt_0022446,tck_005349,2026-04-24 17:36,first_response,assigned,in_progress,agt_003
evt_0022447,tck_005349,2026-04-25 01:30,closed,in_progress,resolved,agt_003
evt_0022448,tck_005350,2026-04-25 07:15,created,,open,
evt_0022449,tck_005350,2026-04-25 07:32,assigned,open,assigned,agt_005
evt_0022450,tck_005350,2026-04-26 04:02,first_response,assigned,in_progress,agt_005
evt_0022451,tck_005350,2026-04-26 23:33,closed,in_progress,closed,agt_005
evt_0022452,tck_005351,2026-04-25 16:54,created,,open,
evt_0022453,tck_005351,2026-04-25 17:36,assigned,open,assigned,agt_018
evt_0022454,tck_005351,2026-04-26 06:46,first_response,assigned,in_progress,agt_018
evt_0022455,tck_005351,2026-04-26 23:43,closed,in_progress,closed,agt_018
evt_0022456,tck_005352,2026-04-25 11:47,created,,open,
evt_0022457,tck_005352,2026-04-25 11:52,assigned,open,assigned,agt_007
evt_0022458,tck_005352,2026-04-25 18:24,first_response,assigned,in_progress,agt_007
evt_0022459,tck_005352,2026-04-26 12:14,closed,in_progress,resolved,agt_007
evt_0022460,tck_005353,2026-04-25 14:52,created,,open,
evt_0022461,tck_005353,2026-04-25 15:02,assigned,open,assigned,agt_015
evt_0022462,tck_005353,2026-04-26 23:18,first_response,assigned,in_progress,agt_015
evt_0022463,tck_005353,2026-04-30 07:20,closed,in_progress,resolved,agt_015
evt_0022464,tck_005354,2026-04-25 10:51,created,,open,
evt_0022465,tck_005354,2026-04-25 11:30,assigned,open,assigned,agt_017
evt_0022466,tck_005354,2026-04-27 03:19,first_response,assigned,in_progress,agt_017
evt_0022467,tck_005354,2026-04-27 12:17,closed,in_progress,closed,agt_017
evt_0022468,tck_005355,2026-04-25 20:10,created,,open,
evt_0022469,tck_005355,2026-04-25 20:24,assigned,open,assigned,agt_018
evt_0022470,tck_005355,2026-04-25 20:38,first_response,assigned,in_progress,agt_018
evt_0022471,tck_005355,2026-04-26 02:58,escalated,in_progress,escalated,agt_018
evt_0022472,tck_005355,2026-04-26 06:38,closed,in_progress,closed,agt_018
evt_0022473,tck_005356,2026-04-25 11:10,created,,open,
evt_0022474,tck_005356,2026-04-25 11:40,assigned,open,assigned,agt_006
evt_0022475,tck_005356,2026-04-25 11:52,first_response,assigned,in_progress,agt_006
evt_0022476,tck_005356,2026-04-25 18:13,closed,in_progress,closed,agt_006
evt_0022477,tck_005357,2026-04-25 14:05,created,,open,
evt_0022478,tck_005357,2026-04-25 14:35,assigned,open,assigned,agt_002
evt_0022479,tck_005357,2026-04-25 22:07,first_response,assigned,in_progress,agt_002
evt_0022480,tck_005357,2026-04-25 23:16,closed,in_progress,resolved,agt_002
evt_0022481,tck_005358,2026-04-25 14:20,created,,open,
evt_0022482,tck_005358,2026-04-25 14:25,assigned,open,assigned,agt_002
evt_0022483,tck_005358,2026-04-26 12:07,first_response,assigned,in_progress,agt_002
evt_0022484,tck_005358,2026-04-28 02:53,closed,in_progress,closed,agt_002
evt_0022485,tck_005359,2026-04-25 10:14,created,,open,
evt_0022486,tck_005359,2026-04-25 10:57,assigned,open,assigned,agt_018
evt_0022487,tck_005359,2026-04-26 13:40,first_response,assigned,in_progress,agt_018
evt_0022488,tck_005359,2026-04-26 14:10,closed,in_progress,resolved,agt_018
evt_0022489,tck_005360,2026-04-25 20:18,created,,open,
evt_0022490,tck_005360,2026-04-25 20:34,assigned,open,assigned,agt_001
evt_0022491,tck_005360,2026-04-26 12:24,first_response,assigned,in_progress,agt_001
evt_0022492,tck_005360,2026-04-26 12:54,closed,in_progress,closed,agt_001
evt_0022493,tck_005361,2026-04-25 19:07,created,,open,
evt_0022494,tck_005361,2026-04-25 19:42,assigned,open,assigned,agt_014
evt_0022495,tck_005361,2026-04-26 22:43,first_response,assigned,in_progress,agt_014
evt_0022496,tck_005361,2026-04-27 16:26,escalated,in_progress,escalated,agt_014
evt_0022497,tck_005361,2026-04-28 16:50,closed,in_progress,closed,agt_014
evt_0022498,tck_005362,2026-04-25 12:30,created,,open,
evt_0022499,tck_005362,2026-04-25 12:33,assigned,open,assigned,agt_010
evt_0022500,tck_005362,2026-04-26 15:26,first_response,assigned,in_progress,agt_010
evt_0022501,tck_005362,2026-04-26 15:56,closed,in_progress,resolved,agt_010
evt_0022502,tck_005363,2026-04-25 10:17,created,,open,
evt_0022503,tck_005363,2026-04-25 10:40,assigned,open,assigned,agt_015
evt_0022504,tck_005363,2026-04-25 16:50,first_response,assigned,in_progress,agt_015
evt_0022505,tck_005363,2026-04-27 02:27,escalated,in_progress,escalated,agt_015
evt_0022506,tck_005363,2026-04-28 00:05,closed,in_progress,resolved,agt_015
evt_0022507,tck_005364,2026-04-25 10:52,created,,open,
evt_0022508,tck_005364,2026-04-25 11:07,assigned,open,assigned,agt_010
evt_0022509,tck_005364,2026-04-26 06:16,first_response,assigned,in_progress,agt_010
evt_0022510,tck_005364,2026-04-26 14:31,closed,in_progress,closed,agt_010
evt_0022511,tck_005365,2026-04-26 03:32,created,,open,
evt_0022512,tck_005365,2026-04-26 04:15,assigned,open,assigned,agt_010
evt_0022513,tck_005365,2026-04-26 11:03,first_response,assigned,in_progress,agt_010
evt_0022514,tck_005365,2026-04-26 13:29,closed,in_progress,resolved,agt_010
evt_0022515,tck_005366,2026-04-26 15:48,created,,open,
evt_0022516,tck_005366,2026-04-26 16:16,assigned,open,assigned,agt_017
evt_0022517,tck_005366,2026-04-27 03:44,first_response,assigned,in_progress,agt_017
evt_0022518,tck_005366,2026-04-28 06:07,closed,in_progress,closed,agt_017
evt_0022519,tck_005367,2026-04-26 14:41,created,,open,
evt_0022520,tck_005367,2026-04-26 15:00,assigned,open,assigned,agt_014
evt_0022521,tck_005367,2026-04-26 18:26,first_response,assigned,in_progress,agt_014
evt_0022522,tck_005367,2026-04-27 09:41,escalated,in_progress,escalated,agt_014
evt_0022523,tck_005367,2026-04-27 22:17,closed,in_progress,closed,agt_014
evt_0022524,tck_005368,2026-04-26 13:23,created,,open,
evt_0022525,tck_005368,2026-04-26 13:30,assigned,open,assigned,agt_014
evt_0022526,tck_005368,2026-04-26 16:32,first_response,assigned,in_progress,agt_014
evt_0022527,tck_005368,2026-04-27 00:14,escalated,in_progress,escalated,agt_014
evt_0022528,tck_005368,2026-04-27 06:05,closed,in_progress,closed,agt_014
evt_0022529,tck_005369,2026-04-26 18:29,created,,open,
evt_0022530,tck_005369,2026-04-26 18:46,assigned,open,assigned,agt_008
evt_0022531,tck_005369,2026-04-27 01:34,first_response,assigned,in_progress,agt_008
evt_0022532,tck_005369,2026-04-27 05:36,closed,in_progress,closed,agt_008
evt_0022533,tck_005370,2026-04-26 07:20,created,,open,
evt_0022534,tck_005370,2026-04-26 07:58,assigned,open,assigned,agt_018
evt_0022535,tck_005370,2026-04-26 10:35,first_response,assigned,in_progress,agt_018
evt_0022536,tck_005370,2026-04-27 18:00,closed,in_progress,closed,agt_018
evt_0022537,tck_005371,2026-04-26 15:59,created,,open,
evt_0022538,tck_005371,2026-04-26 16:30,assigned,open,assigned,agt_006
evt_0022539,tck_005371,2026-04-27 03:43,first_response,assigned,in_progress,agt_006
evt_0022540,tck_005371,2026-04-28 03:03,closed,in_progress,closed,agt_006
evt_0022541,tck_005372,2026-04-26 11:53,created,,open,
evt_0022542,tck_005372,2026-04-26 12:17,assigned,open,assigned,agt_017
evt_0022543,tck_005372,2026-04-26 22:03,first_response,assigned,in_progress,agt_017
evt_0022544,tck_005372,2026-04-27 18:40,escalated,in_progress,escalated,agt_017
evt_0022545,tck_005372,2026-04-28 11:14,closed,in_progress,closed,agt_017
evt_0022546,tck_005373,2026-04-26 07:26,created,,open,
evt_0022547,tck_005373,2026-04-26 07:33,assigned,open,assigned,agt_017
evt_0022548,tck_005373,2026-04-26 19:56,first_response,assigned,in_progress,agt_017
evt_0022549,tck_005373,2026-04-27 20:58,escalated,in_progress,escalated,agt_017
evt_0022550,tck_005373,2026-04-28 17:11,closed,in_progress,closed,agt_017
evt_0022551,tck_005374,2026-04-26 14:28,created,,open,
evt_0022552,tck_005374,2026-04-26 14:42,assigned,open,assigned,agt_007
evt_0022553,tck_005374,2026-04-27 07:48,first_response,assigned,in_progress,agt_007
evt_0022554,tck_005374,2026-04-27 11:20,closed,in_progress,closed,agt_007
evt_0022555,tck_005375,2026-04-26 13:14,created,,open,
evt_0022556,tck_005375,2026-04-26 13:33,assigned,open,assigned,agt_006
evt_0022557,tck_005375,2026-04-27 02:38,first_response,assigned,in_progress,agt_006
evt_0022558,tck_005375,2026-04-27 05:27,closed,in_progress,closed,agt_006
evt_0022559,tck_005376,2026-04-26 17:08,created,,open,
evt_0022560,tck_005376,2026-04-26 17:30,assigned,open,assigned,agt_008
evt_0022561,tck_005376,2026-04-27 00:03,first_response,assigned,in_progress,agt_008
evt_0022562,tck_005376,2026-04-27 00:33,closed,in_progress,resolved,agt_008
evt_0022563,tck_005377,2026-04-26 13:06,created,,open,
evt_0022564,tck_005377,2026-04-26 13:37,assigned,open,assigned,agt_017
evt_0022565,tck_005377,2026-04-27 03:52,first_response,assigned,in_progress,agt_017
evt_0022566,tck_005377,2026-04-29 21:47,closed,in_progress,closed,agt_017
evt_0022567,tck_005378,2026-04-26 15:45,created,,open,
evt_0022568,tck_005378,2026-04-26 16:28,assigned,open,assigned,agt_002
evt_0022569,tck_005378,2026-04-27 04:38,first_response,assigned,in_progress,agt_002
evt_0022570,tck_005378,2026-04-28 07:26,closed,in_progress,closed,agt_002
evt_0022571,tck_005379,2026-04-26 08:18,created,,open,
evt_0022572,tck_005379,2026-04-26 08:38,assigned,open,assigned,agt_014
evt_0022573,tck_005379,2026-04-27 01:13,first_response,assigned,in_progress,agt_014
evt_0022574,tck_005379,2026-04-27 01:43,closed,in_progress,closed,agt_014
evt_0022575,tck_005380,2026-04-26 09:14,created,,open,
evt_0022576,tck_005380,2026-04-26 09:27,assigned,open,assigned,agt_003
evt_0022577,tck_005380,2026-04-27 13:40,first_response,assigned,in_progress,agt_003
evt_0022578,tck_005380,2026-04-27 14:10,closed,in_progress,resolved,agt_003
evt_0022579,tck_005381,2026-04-26 16:05,created,,open,
evt_0022580,tck_005381,2026-04-26 16:46,assigned,open,assigned,agt_008
evt_0022581,tck_005381,2026-04-27 15:39,first_response,assigned,in_progress,agt_008
evt_0022582,tck_005381,2026-04-27 18:01,closed,in_progress,closed,agt_008
evt_0022583,tck_005382,2026-04-26 14:47,created,,open,
evt_0022584,tck_005382,2026-04-26 14:51,assigned,open,assigned,agt_010
evt_0022585,tck_005382,2026-04-27 17:27,first_response,assigned,in_progress,agt_010
evt_0022586,tck_005382,2026-04-27 17:57,closed,in_progress,closed,agt_010
evt_0022587,tck_005383,2026-04-27 11:10,created,,open,
evt_0022588,tck_005383,2026-04-27 11:30,assigned,open,assigned,agt_014
evt_0022589,tck_005383,2026-04-28 04:50,first_response,assigned,in_progress,agt_014
evt_0022590,tck_005383,2026-04-29 04:09,escalated,in_progress,escalated,agt_014
evt_0022591,tck_005383,2026-04-30 02:13,closed,in_progress,closed,agt_014
evt_0022592,tck_005384,2026-04-27 02:38,created,,open,
evt_0022593,tck_005384,2026-04-27 02:45,assigned,open,assigned,agt_005
evt_0022594,tck_005384,2026-04-27 03:27,first_response,assigned,in_progress,agt_005
evt_0022595,tck_005384,2026-04-27 08:08,escalated,in_progress,escalated,agt_005
evt_0022596,tck_005384,2026-04-27 11:06,closed,in_progress,closed,agt_005
evt_0022597,tck_005385,2026-04-27 10:16,created,,open,
evt_0022598,tck_005385,2026-04-27 10:36,assigned,open,assigned,agt_004
evt_0022599,tck_005385,2026-04-28 01:06,first_response,assigned,in_progress,agt_004
evt_0022600,tck_005385,2026-04-28 13:22,closed,in_progress,closed,agt_004
evt_0022601,tck_005386,2026-04-27 15:36,created,,open,
evt_0022602,tck_005386,2026-04-27 16:21,assigned,open,assigned,agt_002
evt_0022603,tck_005386,2026-04-28 03:24,first_response,assigned,in_progress,agt_002
evt_0022604,tck_005386,2026-04-28 13:52,closed,in_progress,closed,agt_002
evt_0022605,tck_005387,2026-04-27 11:33,created,,open,
evt_0022606,tck_005387,2026-04-27 11:53,assigned,open,assigned,agt_010
evt_0022607,tck_005387,2026-04-27 19:56,first_response,assigned,in_progress,agt_010
evt_0022608,tck_005387,2026-04-29 01:42,closed,in_progress,closed,agt_010
evt_0022609,tck_005388,2026-04-27 10:33,created,,open,
evt_0022610,tck_005388,2026-04-27 11:02,assigned,open,assigned,agt_007
evt_0022611,tck_005388,2026-04-27 12:46,first_response,assigned,in_progress,agt_007
evt_0022612,tck_005388,2026-04-27 21:24,closed,in_progress,closed,agt_007
evt_0022613,tck_005389,2026-04-27 07:30,created,,open,
evt_0022614,tck_005389,2026-04-27 08:11,assigned,open,assigned,agt_010
